"population.numeric","householdsize.numeric","racepctblack.numeric","racePctWhite.numeric","racePctAsian.numeric","racePctHisp.numeric","agePct12t21.numeric","agePct12t29.numeric","agePct16t24.numeric","agePct65up.numeric","numbUrban.numeric","pctUrban.numeric","medIncome.numeric","pctWWage.numeric","pctWFarmSelf.numeric","pctWInvInc.numeric","pctWSocSec.numeric","pctWPubAsst.numeric","pctWRetire.numeric","medFamInc.numeric","perCapInc.numeric","whitePerCap.numeric","blackPerCap.numeric","indianPerCap.numeric","AsianPerCap.numeric","HispPerCap.numeric","NumUnderPov.numeric","PctPopUnderPov.numeric","PctLess9thGrade.numeric","PctNotHSGrad.numeric","PctBSorMore.numeric","PctUnemployed.numeric","PctEmploy.numeric","PctEmplManu.numeric","PctEmplProfServ.numeric","PctOccupManu.numeric","PctOccupMgmtProf.numeric","MalePctDivorce.numeric","MalePctNevMarr.numeric","FemalePctDiv.numeric","TotalPctDiv.numeric","PersPerFam.numeric","PctFam2Par.numeric","PctKids2Par.numeric","PctYoungKids2Par.numeric","PctTeen2Par.numeric","PctWorkMomYoungKids.numeric","PctWorkMom.numeric","NumIlleg.numeric","PctIlleg.numeric","NumImmig.numeric","PctImmigRecent.numeric","PctImmigRec5.numeric","PctImmigRec8.numeric","PctImmigRec10.numeric","PctRecentImmig.numeric","PctRecImmig5.numeric","PctRecImmig8.numeric","PctRecImmig10.numeric","PctSpeakEnglOnly.numeric","PctNotSpeakEnglWell.numeric","PctLargHouseFam.numeric","PctLargHouseOccup.numeric","PersPerOccupHous.numeric","PersPerOwnOccHous.numeric","PersPerRentOccHous.numeric","PctPersOwnOccup.numeric","PctPersDenseHous.numeric","PctHousLess3BR.numeric","MedNumBR.numeric","HousVacant.numeric","PctHousOccup.numeric","PctHousOwnOcc.numeric","PctVacantBoarded.numeric","PctVacMore6Mos.numeric","MedYrHousBuilt.numeric","PctHousNoPhone.numeric","PctWOFullPlumb.numeric","OwnOccLowQuart.numeric","OwnOccMedVal.numeric","OwnOccHiQuart.numeric","RentLowQ.numeric","RentMedian.numeric","RentHighQ.numeric","MedRent.numeric","MedRentPctHousInc.numeric","MedOwnCostPctInc.numeric","MedOwnCostPctIncNoMtg.numeric","NumInShelters.numeric","NumStreet.numeric","PctForeignBorn.numeric","PctBornSameState.numeric","PctSameHouse85.numeric","PctSameCity85.numeric","PctSameState85.numeric","LemasSwornFT.numeric","LemasSwFTPerPop.numeric","PctUsePubTrans.numeric","PolicCars.numeric","PolicOperBudg.numeric","unrelated_column_one","unrelated_column_two"
40000,2.25,20.9829597929795,83.17,1.67857008967549,5.75868183801882,26.06,21.1336449679111,28.84,8.89,447157,100,27708,80.04,0.636011129189283,36.19,38.38,4.5,11.5403699519198,34764,15256,19262,10325,19925,12321,9319,22524,11.5687481389761,10.02,25.8135082630332,14.5834689413384,5.28,50.58,7.46,28.9887800845752,16.5204987824002,30.72,10.5228005518066,28.6749335077483,13.84,12.3262572025492,2.79,71.1283909699701,68.0883163226101,80.9808191902144,74.788467274392,60.96,67.4598146949375,4028,5.6772487952467,15119,18.5421369736254,24.0595190854665,38.62,47.65,0.809651896925643,5.60012751802569,7.24197342301253,3.2,83.7074827366322,8.17,6.30273059435033,3.71187359848836,2.58,2.35030352975863,2.12,57.2127564840267,8.23,67.7438911558455,3,7742,80.38,46.1731405137107,3.46,29.7002715919772,1965,4.20975926773623,0.610501288464292,61116,99289,88300,41744,346,496,418,180,453,28.8571456717793,22.339174852722,11.7104502809544,10,23,12.49,26.09,52.3312411960773,76.0969905200593,77.38,53.7,7279.15680624532,1.78334246424492,"0","0"
82169,2.77741124145376,0.726961257030101,73.24,10.38,8.13,11.0090446234758,27.1299142927863,17.33,6.67,58346,100,46171,76.78,0.978701976463199,39.2003996327566,14.9,4.75,6.35099906305782,52088,16427,18435,11722,17664,14767,10338,2852,6.85,5.44,17.51,25.55,3.79248230040229,75.45,20,19.66,9.99823583520949,24.1,12.67,36.04,17.63,14.14,3.12135364081711,81.3536290415314,71.3,90.4973337817332,80.81,57.93,74.69,919,3.11,10964,20.4184515821887,38.64,33.3369433555007,62.99,1.21739050496835,8.36,11.01,10.1514947767183,90.475378107056,0.98,3.92918367447952,5.17,2.63380909387333,2.66890470485669,2.4989641919996,40.54,4.96634679781506,38.28,2,968,91.6877228493476,59.7449638562401,1.24,14.2149057687803,1977,1.17,0.23958244173089,76500,285883,414900,119600,615,701,833,201,643,29.1175461210078,24.6,13,6,0,21.63,37.32,32.3649125711247,69.5629955637952,78.7,25.4824539414995,4333.9,1.3793933036644,"0","1"
81805,2.62,1.69755727674812,97.51,0.57977974453941,11.61,11.35,23.71,13.0772367949411,19.3694558177174,0,0,20461,64.8448828678113,0.32,35.99,43.79,8.29735546419707,16.73,28982,10744,11478,8608,4369,15083,2154,2756,15.8783777770307,12.54,30.52,12.0668466683912,8.96,51.2871027458024,19.48,27.09,17.52,22.7730230272748,10.3666576055748,33.3640331358649,13.1,13.17,2.95789549247983,63.86,62.69,71.73,73.7250742838252,63.19,63.2439114371097,630,3.77,1250,0,17.6274108644885,0,13.1554810779076,0.193276200629771,1.14,0,0.07,90.4,0.717150373136003,4.86,2,2.36834283772856,2.64,2.15158487432636,65.27,1.05013708490568,44.5935752067591,3,713,93.0107458421029,62.93,2.1,53.4065335462056,1939,3.58,0.32,51541,53600,71440,38500,151,247,319,136,328,27.1,19.6580995224416,14.715094271116,4,1,1.97548304349184,81.86,62.6498564407043,85.94,95.3438394122105,8.19149546213448,3811.2,1.39242927913244,"0","0"
11163,2.52,19.44,79.4,0.7,1.02,12.36,26.78,12.67,13.11,11163,100,27065,78.27,0.73,36.69,30.41,6.95,17.74,32478,13928,15956,6203,7786,6992,6400,1024,9.3,10.33,26.53,16.5,4.88,64.77,12.48,21.48,14.27,19.71,9.89,27.09,12.43,11.27,2.98,70.83,64.02,86.79,65.76,77.18,77.86,375,4.37,147,18.37,23.13,26.53,56.46,0.24,0.3,0.35,0.74,96.24,0.5,3.46,2.46,2.49,2.51,2.45,67.99,2.68,41.18,3,286,93.94,67.44,2.45,33.22,1963,5.75,0.13,45800,56900,72400,26600,236,322,391,155,430,24.1,18.6,13.4,0,0,1.32,74.05,55.75,78.94,91.55,9.2,1217.1,1.42,"1","1"
131534,2.99,5.66,75.43,20.84,17.02,16.16,34.82,11.36,4.45281735325853,54437,65.5319711589813,43038,86.2704655106893,0.522394540583094,47.3686387347523,13.46,11.210281832243,12.7751049290628,32927,9270,11493,0,12977,11026,8948,3714,4.87,5.8,9.84709717966616,17.01,4.25954060276039,67.574008024071,6.69,20.66,6.29,37.67,10.63,29.2757756939468,11.6346284026497,10.71,3.63548233050232,85.6,81.03,87.9711028677939,88.19,51.64,64.58,430,1.86,86104,13.8847421026509,18.78,35.7252585445469,47.08,1.47,1.59780418282375,3.96218626466269,9.58,65.1020722375313,4.31,7.54,9.14100659411401,3.65597723716249,2.9356132836733,2.97,67.72,7.05998642947525,39.1807786858454,2,2202,97.8,61.352184019573,0.705723644408087,10.5722473236856,1974,0.857779446952045,0.206407765786474,217806,300302,273343,45700,491,731,1001,337,765,31.6,23.3,10.9,297,7,17.6483350862563,48.4227760473639,40.48,85.09,87.6384466091916,9.2,2917.9,1.30868101736531,"0","1"
21090,3.04,0.37,82.6178248208699,12.48,2.11,11.8242799747239,23.8853278117906,11.1137641085871,7.81692819487924,52975,100,55463,84.0559761006168,0.388583217741301,58.63,31.6657899998873,1.07,12.2309903483,54294,27183,19157,23833,850,18307,21065,552,1.94340162130694,1.15,10.1177819633127,35.7191224785987,5.31,71.1420149530843,19.9880108921633,21.66,5.23,33.965954416329,6.77991914901882,27.1590949333273,10.25,8.15032802997157,3.45465499995276,86.9079516328281,91.53,94.73,84.295313009823,52.7735849098132,58.56,64,0.4,1496,9.09647481958537,3.6,18.0702765850971,29.79,0.87,0.567441298188642,2.33,3.09561879529307,84.7547833100753,0.88,3.36,2.1817844772432,3.19109377390705,2.74,2.21453619716844,83.49,1.08169608386544,31.6656338510616,3,575,96.5301368009811,76.36,0.212198950801976,20.19,1969,0.427752903873722,0.61,288939,220600,117529,175656,566,783,793,258,718,22.8,23.2,14.3,218,0,10.42,55.42,64.9388982863398,84.4768913706144,90.6726520799116,56.6,3008.15186662638,1.38114899042063,"0","1"
24659,2.97851444873804,0.250434848185008,96.99,1.59626302963123,33.780629618202,16.0446770963973,27.36,15.1239812316342,12.7701835465028,11552,0,30228,80.7843926954083,1.2286690568272,29.4336046930356,24.7727454133984,3.09559119199403,7.95059743182423,38064,11166,11693,0,2648,4767,9596,1064,8.27048392087377,4.42,15.6984084890038,31.52,7.06273724112815,63.29,13.6158273832127,19.248374603414,16.8,22.08,11.19,21.7610002981406,7.5,8.08910962540035,3.24840265822286,77.8696336615551,73.53,88.3838105683525,82.8582314176547,52.0859849134755,57.6558174664201,295,0.819447800138344,234,15.3106815196341,10.5308405351592,30.68,70.27,0.21593781804045,1.47008404868655,0.97,0.140471038352698,94.5782379701035,6.8,9.77992857017865,6.59464735593647,2.78,3.05515792284782,2.22853519397167,76.6750320153466,2.7041408585012,28.0424449119763,3,248,81.12,46.55,0.830874133771286,36.89,1981,2.89263751792256,0.0812489627177519,56659,58533,77160,103244,355,313,850,137,354,21.9435361791713,19.9118991380557,11.9924140833008,0,0,2.20640662914142,73.916620084527,70.6461273356744,36.6696440408068,93.2068523041594,4.88757223064701,1554.53655239876,0,"0","0"
42184,2.77,13.788015429005,76.6499414189098,0.596682040002197,37.2613765777058,14.63,29.3026269480058,12.4,13.5021120820878,109100,100,41675,82.2666833529559,0.97,35.8786501116057,26.2721407239387,6.37495675440878,18.6797932127863,36982,12459,18356,8854,9684,10987,8090,9059,14.3672118089596,5.07217329904437,29.31,9.95288513045137,7.38335803708682,71.9394840728926,14.03,21.0517634221104,9.93,19.6549411574223,11.9891423947923,30.166809114581,13.6659130508204,13.25,3.47340170957148,68,65.62,80.9132083501574,76.1302697760239,56.4363325641584,67.6322136431839,786,3.31450103387547,107199,13.7589853391796,21.3640582664808,35.98,45.6681375950761,1.20561635951822,5.46,1.56,0.943956616856158,82.2782115002256,6.36,7.88,4.27588881018572,2.54,3.9,3.18421657705059,50.72,9.0503584474853,47.4130851690316,3,1661,94.4176662347031,53.0931040892253,5.30319854058636,24.8415000914658,1970,2.89222498894048,0.242465521429355,35658,54400,331365,35113,247,304,681,260,657,26.4989605663034,25.0380331063643,12.1,7,3,12.72,64.7650228803295,45.86,72.77,91.9132790222981,6.4,1329.49330580644,1.46329415962721,"1","1"
23087,2.64,4,76.72,0.560902644052791,13.32,13.82,27.43,14.88,15.2145731933912,0,0,35730,66.4656599086849,0.71,22.48,34.41,10.17,14.2914108403772,19623,23540,11307,10286,6563,18846,8266,7106,18.5489280899754,14.1520794466883,26.06,23.39,7.35,51.19,39.0842023244453,21.4793625977822,13.0079616953805,14.86,12.1828579491423,29.2,15.1789280993196,16.16,3.61530462322136,63.2275005768597,53.1846442646471,68.71,64.5070135509968,63.5513353330968,58.4587003569305,794,10.6350081315155,1488,12.68,10.61,12.68,24.019108711242,2.94,3.36426403117987,0.899824891821481,0.07,95.1782937535473,7.42673100668006,3.48,2.89400977404633,2.25906930355045,2.96,2.27,58.2339527319837,3.60275416135322,47.3024748354421,2,685,91.29,58.7117313056998,0.932270951562872,33.2600319956057,1961,10.7458723025909,0.99,35400,61103,78069,75163,156,359,885,152,295,26.2,22.8076328499708,11.001502112144,29,0,0.874388360061372,56.1545612115879,54.56,87.45,92.32,3.54815574778865,888.51562780713,1.95,"1","1"
33128,2.4,0.485566866979934,93.51171850491,0.481415096581914,5.14529266773413,10.5153713489029,28.02,12.99,12.16,85671,100,24929,73.2212284160126,0.64,48.6926720787212,34.7135670606978,2.45337226631741,19.09,36354,10553,12655,11071,7754,11206,6550,2094,7.34,7.88190143410737,22.0954803549467,13.1208677319965,5.78,63.8848390507263,12.4754752071171,18.47,23.572250436265,26.83514279183,9.89554878945618,27.78,12.4221558925416,11.68,3.06,75.04,81.21,84.5221842748672,73.7537641725627,68.1711776276429,72.9819191176072,216,0.882536170886209,475,9.32,9.3023156339163,66.92,24.5930614103004,0.487788745490834,1.84311930230819,1.42,0.12,95.53,0.655861766172263,3.71599168838312,1.94,2.71094354917606,2.55,2.27642207251551,70.6709784615537,3.49803644032372,39.4505518547477,3,293,97.5487226643693,66.9839479312673,0.34,32.09,1939,0.36,0.63,42300,51118,70900,80132,281,234,291,151,566,26.8,20.372055500901,11.5,0,0,10.9410559531581,43.0918075430223,47.1169845545199,82.7629459766485,88.3191882761195,4.19480121176069,3708.35469220132,1.69,"1","1"
54523,2.3514124415582,1.18691976222054,88.19,2.08,4.41929825683125,17.19,28.5783356921623,13.791588150207,14.25,54844,100,20322,67.97,0.629915064300877,40.84,25.8443960380601,6.04218913089562,16.1673859576493,28778,14453,12863,6972,11626,8029,7668,16430,14.1099059179425,5.04,32.448240683768,20.85,4.64,45.3,27.76,20.82,11.29,26.0880903793933,11.2921683078508,29.2257193234966,13.6904953792691,11.75,2.94,66.78,63.3,72.7608247851185,76.1739268248404,75.63,61.67,1020,1.87,20865,7.41,20.14,18.34,29,1.11844215009362,0.457786954458182,0.4,1.15,96.98,10.41,4.16,3.14,2.29,2.74,2.37235634395232,61.6,2.86,51.39,2,3255,87.8,54.3593557224004,1.09,42.83,1975,10.5,0.19,33400,115900,73698,33500,192,235,296,193,537,30.9,19.5971941052238,12.1,259,6,20.88,74.83,51.0766434824451,74.9560209687054,81.1786064610297,57.9,3604.82155527282,3.47,"0","1"
96331,3.16949950382191,1.48839206439132,69.63,12.0764684311751,38.4094051725418,11.09,38.387466955417,12.0457566450117,13.2133920012787,21718,100,45004,83.8520066028042,0.655317101314819,45.85,26.1918376274686,5.22100455422575,14.658269818495,58760,13403,17401,7970,27750,14054,7481,1645,6.65375017947052,7.17175663933158,13.37,25.33,5.19709398409895,66.79,11.92,29.2085492873099,21.85,32.34,10.3961719561166,31.8879368593839,13.4643660434987,10.69,3.06,66.695466247922,67.7022878150945,70.26,76.7935800573354,60.7021460537147,72.4213371920896,240,2.92,7236,15.2002321513509,31.453569749825,50.05,55.1243197488482,0.86,1.53,0.7,0.75,70.6592617656787,5.93010700341314,2.59,7.74309178551814,2.31,2.54,2.2989261002567,70.35,2.41826718490105,45.87,2,11471,94.5578867463092,38.8097805177824,1.45497755642049,12.28,1955,2.17,0.328388421911125,186173,120166,500001,51100,456,351,752,239,545,29.4860499352838,25.6,12.2,0,0,6.68008991210411,58.5203918560967,41.1424435233201,63.2734472801412,68.3838579559807,21.9719342502144,2933.55521294363,0.62,"1","0"
154440,2.54,13.1686469052266,82.405091563159,1.01,2.4253350520134,15.7256820778207,29.5735705097035,13.17,11.0712345450185,194460,98.6994220160507,26917,84.8219517627731,1.7620366742881,28.0915326680988,24.07,5.97578322238134,11.97,48839,11588,12126,7066,6163,9827,9188,10150,22.64,9.55,26.8975160361578,20.2007602331229,8.23,62.88,25.3432158496479,20.25,9.07190356700371,26.54,9.85,32.4344547735527,18.2154332842119,10.9020648149401,3.08,71.0078800118295,64.73,75.3976958921924,50.7127151711735,59.63,71.8430933896281,7181,2.88286476695289,3629,3.76270730831815,28.48,26.0218111060855,44.27,4.29,0.280928805721924,2.96,3.22007868504772,92.8363560347864,0.5,2.78943423708901,2.7753626315187,2.11940331259742,2.49,2.85,55.86,17.4137185131386,59.8356322981417,2,9733,93.1946383954476,40.0983784663041,1.78374713520054,36.56,1970,7.16028981669185,0.373128617885522,52004,78823,325184,35400,204,299,389,155,450,25.8,22.7,13,246,0,3.59297136674945,37.8406082730135,46.1918952169518,82.5393499742728,86.06,30,6644.6792182324,6.93103797564283,"1","1"
75420,2.79244646576699,20.39,78.4660222257301,4.03,11.3240987775599,14.1801586841932,24.7419144199882,9.05,26.5961804489978,74044,98.7532369482021,40268,75.4,0.93,42.52,46.3133117846772,5.42,11.43,35547,21428,17922,8291,500,14245,10399,3541,11.12,9.54550506273906,30.57,8.55,5.24104526339099,50.8145578058995,24.87,14.21,22.53,33.804613933526,6.73,25.0813037454896,12.0349111060627,7.78,3.21817054251209,65.7152343436796,71.5921325580124,75.0245652437179,77.72,50.5884635229921,71.1787670141505,528,5.79860303394496,2495,15.8990174372246,21.3542372534486,29.8951967737917,37.7383196074842,1.98086782636121,2.86927614720538,4.45992790666098,5.69515997861512,72.29,5.21,6.81507270130174,5.14,2.61,2.47873471170664,2.75338808732107,44.91,4.29,51.7467632023292,2,210,95.2014691029955,72.1296493008795,0,36.65,1970,2.61,0.4,81748,135762,79139,23000,265,335,630,305,402,25.1311700878044,24.4,12.5944488295664,18,12,23.96,29.29,49.1172324998677,82.67,86.48,2.6,2945.3,2.24258208445273,"1","0"
33688,2.67526853319878,0.79,94.8456300736219,3.65,1.19,22.8423568540563,29.3847607856989,20.33,10.082062144056,0,100,22056,83.6404751496172,0.56,40.9661868777312,33.3435221379188,10.03,23.54,24753,13554,11360,5578,7187,7291,2154,8163,13.5046728483215,4.53966366513322,23.2510200412571,42.0223376011228,6.59791735437078,63.19,22.7913743575911,30.95,11.37,29.43,10.5889741549982,43.6150831967592,9.09476473620161,9.61,3.07,68.9369548587501,66.35,77.2850616608125,79.88,68.4502660404767,63.29,736,4.21,2090,20.67,15.5,46.68,51.48,0.36888738084274,0.585995436534285,1.97373134431429,1.54620951572433,80.4538707331909,0.96653167789181,3.33,1.91829238172621,2.30777140100176,2.74172251154669,2.13,35.09,2.29139714828382,57.07,3,1566,96.46,56.9343673403685,3.63297416822364,25.0640218261598,1939,1.80496128781388,0.27,40500,63100,88793,25890,205,251,381,143,355,19.2,18.7,14,61,1,2.86,51.4950924602896,32.3849006111672,81.1877210248262,95.4248858720002,67.5556154022303,2399.3,7.36,"0","1"
84985,2.19,1,91.9292126829146,3.83,6.69,8.8621132243867,16.7187099369367,10.5268360044435,14.4585230088118,13038,100,30392,81.833299371989,0.519862074239645,68.97,28.27,8.68233283274497,16.3,70587,17205,37086,27815,5044,18571,26817,422,6.70425759643316,1.37,15.5261121819401,23.3633721276388,5.29544613445876,65.4567148443397,17.64,39.42,2.87709821328055,29.66,13.64,22.4,14.1136841659597,13.2621933501749,2.76895403820323,73.3624884205668,67.6794283712143,87.4102775205579,68.4596011018637,65.45,65.37,184,2.9,544,16.28,41.72,16.61,22.1,1.45,3.38,1.83,0.993846203485348,91.0176383775411,2.97975917400947,4.98642285335886,1.36156062611146,2.30117262845548,2.33,1.97683786150689,50.35,1.6430832401989,43.32,2,184,97,65.21,0.684013293720782,39.34,1939,2.7,0,105822,161105,489295,56500,348,498,667,384,618,32.1,27,14.2,203,4,8.31608077902347,75.95,53.67,81.8670561472241,91.7,4.8,4539,13.1,"1","1"
11791,2,5.70173123978078,93.3671315386146,0.564477634448558,6.79,14.9232450947911,33.286790958823,7.78,29.0889719444017,111244,100,16600,65.3244130799174,0.653607406963904,32.6730777328213,31.8627543898423,4.52,9.90801424319545,21318,13411,12901,14392,9433,15427,6946,1139,8.51,8.56,25.1436001499556,16.1238121970557,4.2878709560136,71.5998956403136,30.5511504003406,14.3,7.72,25.9389002200961,10.8693216367438,20.2064674152123,15.4212979736862,18.860978997921,2.91,65.956485701222,61.68,69.1628327927552,59.06,57.2014260492846,61.89,2329,0.86648510158062,2397,12.31,34.7909975673258,25.9265324000269,16.89,4.8152178286016,2.42934764226899,0.44,2.34,57.99,5.21137503484885,4.53,0.95,2.17,3.45,2.1606246160157,63.4290754681701,19.82,50.3904347090982,2,1838,82.8661204505526,65.8398494166508,0.559939466652771,22.95,1962,10.41,0.39,187100,80700,94600,96840,256,497,628,149,660,27.7448467135429,22.408202625066,12.5,0,2,6.01,43.5395981783296,50.8308964109421,71.2269330583885,93.6415294261836,7.2,1101.9,0,"0","0"
93280,2.38272212595446,9.53,95.4949812646994,0.620417967882628,4.6271546985372,12.9014814635413,24.1001215694263,7.99868191069303,13.26,140494,100,26780,76.1578579468575,0.620543927971739,44.1732620369953,30.5929901223769,8.03071744647653,14.09,25683,11878,15202,11408,12495,3837,5166,17080,6.73927514844264,6.05284028660817,28.0464963757992,20.7486525497578,5.42,37.2111602519895,14.31,24.57,14.7146388651989,23.42,10.4223968031878,31.6178995318315,11.356937952321,12.0764834543193,2.95170690389661,81.1639643346278,78.72,88.8547263520521,75.84,60.1376392467009,65.2181861232345,220,2.83,2331,11.8965009484168,19.9075593573647,6.06263377732287,37.9335371239514,0.19,0.438511186789256,0.93,1.33779931560159,96.87,0.769630350684747,4.11473018698394,2.26979679935301,2.29992049674659,2.60747797426302,1.91,41.5855410656069,1.34092632087336,51.8147276177087,2,4122,66.6498057719258,55.5,2.07359789972504,35.9288259873283,1960,6.00627657879455,0.08,33300,53900,66161,46262,352,280,479,333,340,25.2,23.4065205615479,13.3278060402411,327,3,4.93,69.021267076085,42.29,67.9459972922504,93.0384849695341,18.0065002029296,2358.03391452337,0.813618957415844,"1","0"
19233,2.7,7.26190576587804,88.4894813178262,0.61390896870289,0.59,14.61,22.1575048002352,12.9506087492531,16.0453849317847,25992,0,21130,73.05,0.865140571573283,33.9795793436677,33.3727121711786,10.1858387723658,15.65,34071,13260,16208,7824,8786,9743,5357,2257,16.68,13.04,26.91,15.9465505455015,9.34,45.7,19.1057552618502,16.455864450559,32.0546397924144,20.4363504115911,12.2580717127537,23.84,15.5574581465777,14.08,2.91,67.592710304341,66.66,63.8042757463005,54.04,73.82,74.0170947314892,1276,6.55813137401982,90,6.70594847320423,24.5435214772991,9.44,46.3684380258247,0,0.869403785951436,0.05,0.590804991807478,96.5591603832412,0.361296966184551,5.41494978580934,2.04362589647295,2.61216720105847,2.31443826442584,2.21,50.4774713550042,2.49,51.8861937462795,2,618,92.3489167160727,63.15,5.88,36.24,1959,10.9806726469689,0.31,70578,52800,73600,44431,134,188,467,108,349,23.6876517680086,17.2332565871067,12.8,0,0,0.707053142068908,80.3805739418891,52.1135691470016,86.1,87.403181058527,6.3,592.4,0.117930308834184,"1","0"
17055,2.36944377889236,19.3582603008424,62.2995028230548,1.10579334244132,1.02,15.0361820327863,27.8816070063412,14.08,13.21825062152,0,100,19077,73.2171767175197,1.62231490831822,30.0623137231544,30.7784455156326,4.5,10.4374696022769,34319,12755,13955,5712,5494,34156,0,2504,23.5145417495196,6.5531835269928,39.4799426015218,9.95218993802865,4.98,71.1737801161036,12.5161801878115,19.15,30.35,27.4037445584933,12.1365127514303,30.8594670629874,17.6555134098977,13.39,3.2,58.65,64.02,76.6,63.4641599845886,62.2213851629198,67.1187850086391,732,3.3,103,18.37,10.5596869086598,29.71,57.1275726000716,0.0496482218677799,0.665435136246184,0.709195889594653,0.323083696290851,94.7461834161232,0.74,6.50954199496656,2.28618474885821,2.32,2.43,2.61703230626881,67.4,3.17389277040958,47.5889338647326,3,1359,91.3,65.4315025275946,3.98320447973907,33.22,1954,7.75447805725038,0.926666761214534,63000,62500,87900,30120,183,319,297,139,467,25.3311253627141,18.9477635003626,14.6,13,0,1.64,77.6082557761793,41.11,88.6389503021911,86.450838710703,29.7,1301.5,4.21937280585368,"0","1"
45185,2.87,1.29730403547486,98.9,0.813168126158416,5.44,14.01,14.64,6.73,15.0718196424842,6364,0,40212,77.360932889171,0.635999427884817,54.87,52.1362444005907,4.03782445843021,25.599336787276,43885,16309,16451,12554,10440,19648,15735,2690,5.78326001221935,6.7699362981692,23.1031347545485,21.2173265645653,3.19,60.634394657972,10.9554884767036,25.5349810171127,8.37078897885978,25.6723186053336,7.916152439937,17.1050357796748,10.7994363114983,10.42,2.37,78.5561085665723,79.06,91.5678207358966,76.4179298032323,56.8559375811368,65.46,460,0.925867785811424,1795,5.76,6.15,13.5004744126648,13.8806782678887,0.137158356159925,0.192849066443741,0.44,0.31,94.4426922525962,0.57,1.5038624927029,2.60058431061606,2.4680945629254,2.70955990893145,2.34411347938081,80.58,2.63,40.14,3,2502,81.1752415305873,76.8603863202035,0.557888099588455,37.0503950474908,1978,3.08988995809108,0.239009393751621,124907,86984,149940,63300,538,505,729,310,768,29.1038695422312,22.7,12.9414298163106,0,0,8.67078629076481,79.7129198499024,54.3034938298166,83.2536712230742,93.6221759256721,10.2142112647494,456.3,0.383967451490462,"1","1"
10733,2.26624656987687,2.51,87.33,0.9,0.956867216011354,12.59,23.9996241165488,20.04,17.2848493414349,0,34.4775556974735,23434,75.78,0.39,49.99,46.98,10.9537240836366,26.02,25270,12018,14109,7382,7006,5606,7142,2529,17.78,11.7963542238483,16.66,13.8129523942433,7.12867750809838,53.7180298232473,14.31,23.57,9.59,26.08,12.0759496375732,19.23,13.7165492481971,14.1607963896698,2.89,73.61,67.12,83.3273071288007,65.5280970448582,63.153992938629,67.5986701133358,195,1.98,64,9.08,11.5584835820203,15.5333779069688,45.0800150537467,0.31,0.666802813522518,0.47,0.0991557995478312,96.87,0.6,3.36685181441251,1.92482468955296,2.5,2.41,2.09953629466705,58.7738555396977,6.08,50.2318045488233,3,1884,90.36,63.9,0.89,46.3651603748137,1953,6.13,0.482303710336952,50227,69300,92900,140300,348,196,367,171,286,24.9273042391986,23,11.5,8,0,1.10659734626611,81.2277194889542,36.06,61.48,74.27,18.6114939998603,16.3,0.72279440711718,"1","0"
24242,3.22,18.69,98.4,6.22901078907152,3.65,14.27,26.71,11.8928256235644,13.2965795830389,25101,100,58995,85.12,0.45,64.87,29.1924003656457,1.36188791431487,18.52,55185,25565,17268,12219,6711,20303,10336,486,2.41,4.47616078025351,16.39,23.9263910603523,4.49577674388886,70.38,21.28,34.0630417331184,7.28,47.4063223199174,3.6976038851589,29.67,5.49,5.69,3.31,88.31,85.9459850473454,96.94,83.2020450714231,57.0934454124421,73.48,115,1.38,4609,12.95,22.1230114011963,30.61,25.2681002226969,0.819830289445818,0.33,5.63,6.42,90.1217016579211,2.75,7.54,5.1201048707962,2.78367671772838,3.07,3.04,83.1298301982383,1.28653338015079,17.1,3,117,97.97,92.5769111455108,3.10401075959206,11.21,1960,0.26,0.0866825905814767,206000,246200,326947,47900,469,794,865,327,715,26.7,21.6122271033625,13.822723176827,0,0,4.19,66.6134321373329,73.79,91.9016567745805,90.41,17.8,5146.50328328833,3.06,"1","1"
27872,2.53606460101747,0.48,98.6787773614633,3.07,1.93,13.2109146044962,21.53,11.83,7.94180833984477,16300,100,40743,75.1922760550406,1.20437470780763,66.98,33.0835443269089,3.05565735449083,12.46,42741,17835,17805,37355,0,15001,15559,502,7.7,9.52,17.4294542564296,27.3557233855183,5.35,74.585004851756,20.02,38.3283808713934,10.02,25.5974303154647,4.16523437401047,29.08,8.78,10.67,3.09,91.43,83.27,95.7529802880413,85.1473777449061,44.56,69.2301474321587,450,0.21,1470,7.71204668869264,6.87378219755134,22.8,10.1394283363898,0.06,0.734083496644161,1.09728068697577,3.26,94.71,0.431653228352467,4.03073346098574,2.2958926609531,2.82,2.70387422384927,2.08,89.7230017002393,1.0347824603389,35.2932069942805,3,167,84.7877548130206,78.9832064679451,0.75,25.8359074484805,1974,0.71,0.734244269469441,215792,80300,215767,59557,356,422,793,115,754,25.1,20.5,14.9,0,1,9.3762542600402,70.0512733053742,70.1386181025735,80.12,93.5201117548781,20.7569145013889,507.321495401487,2.35054767157262,"0","1"
