"Gender","ForeignWorker","Single","Age","LoanDuration","LoanAmount","LoanRateAsPercentOfIncome","YearsAtCurrentHome","NumberOfOtherLoansAtBank","NumberOfLiableIndividuals","HasTelephone","MissedPayments","NoCurrentLoan","CriticalAccountOrLoansElsewhere","OtherLoansAtBank","OtherLoansAtStore","HasCoapplicant","HasGuarantor","OwnsHouse","RentsHouse","Unemployed","JobClassIsSkilled","CheckingAccountBalance","SavingsAccountBalance","YearsAtCurrentJob"
"0","0","0",50,36,2671,4,3,1,1,"0","1","0","0","0","0","1","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","0",50,48,6470,2,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","1",50,36,2671,4,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","0",31,24,3495,4,2,1,1,"0","1","0","0","0","0","1","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",50,36,2671,4,4,2,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","0",50,36,2671,4,1,1,1,"1","0","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","1",39,36,696,4,4,1,1,"1","1","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","0",50,36,1540,4,1,1,1,"1","0","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","0",25,12,2671,1,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","0",50,36,2671,2,4,1,1,"0","1","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",21,36,4530,4,4,2,1,"0","1","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","0",47,36,2671,4,4,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","0",50,36,1309,1,4,2,1,"0","1","0","0","0","0","0","0","0","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","1",20,36,3617,4,4,1,1,"0","1","0","1","0","0","1","0","0","0","0","1","geq_200","lt_100","geq_4"
"0","0","0",50,24,2671,4,2,1,1,"0","1","0","1","0","0","1","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",24,8,1214,3,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",46,36,2671,4,4,1,2,"0","1","0","0","0","0","1","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",50,36,2473,2,4,1,1,"0","1","0","0","0","0","1","0","0","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"0","0","1",32,10,2671,2,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",50,36,1405,4,4,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",28,24,2671,4,4,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","lt_0","geq_100_lt_500","geq_4"
"0","0","1",50,36,674,4,2,1,1,"0","1","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","1",39,36,2671,1,1,1,2,"0","1","0","0","0","0","1","0","0","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"1","0","0",36,34,5998,2,4,1,1,"0","1","0","0","1","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","0",50,6,2671,4,3,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","0",50,36,4811,4,4,1,1,"0","1","0","0","0","0","1","0","1","0","0","1","lt_0","geq_100_lt_500","geq_4"
"0","0","0",50,36,1374,4,4,1,1,"1","1","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","lt_1"
"0","0","0",50,12,2671,2,1,1,1,"0","1","0","0","0","0","1","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",59,36,3129,4,2,1,1,"0","1","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","1",50,60,2671,4,2,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"0","0","0",50,24,3522,4,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_100_lt_500","lt_1"
"0","0","0",50,17,2671,4,4,1,1,"0","1","1","0","0","0","1","0","0","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"0","0","0",50,36,5324,1,2,1,1,"0","1","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","1",50,60,2671,4,4,1,1,"1","1","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",50,36,2671,1,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",28,15,2671,4,4,1,1,"0","1","0","0","0","0","1","0","0","1","1","1","lt_0","geq_500","geq_1_lt_4"
"0","0","0",42,36,2671,4,4,1,1,"1","1","0","1","0","0","1","0","0","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"0","0","0",23,36,2671,4,4,1,1,"1","0","0","0","0","0","1","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"0","0","0",50,36,1676,4,2,1,1,"0","1","0","0","0","0","1","0","0","1","0","1","lt_0","lt_100","lt_1"
"1","0","0",47,36,2051,4,4,1,1,"0","1","0","0","0","0","1","0","0","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"0","0","0",50,36,2671,4,4,1,1,"0","1","0","0","1","0","1","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","0",50,36,2731,2,2,1,1,"0","1","0","0","0","0","1","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",31,12,2671,4,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","0",25,24,4604,4,4,1,1,"0","1","0","0","0","0","1","0","0","0","0","1","geq_200","geq_100_lt_500","geq_1_lt_4"
"1","0","0",50,36,2671,1,3,1,1,"0","0","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",50,18,1149,4,4,1,1,"1","1","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","0",50,36,5345,2,3,2,1,"0","1","0","0","0","0","1","0","0","0","0","1","lt_0","geq_100_lt_500","lt_1"
"0","0","0",50,36,2671,4,4,1,1,"1","1","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","0",50,36,2671,1,3,1,1,"0","1","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",25,48,2671,4,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","0",50,36,1769,4,3,3,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",35,36,9055,2,4,1,2,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"0","0","0",45,36,2337,4,4,2,1,"0","1","0","0","0","0","1","0","0","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",50,36,2671,4,4,1,1,"0","1","0","1","0","0","1","0","0","0","0","1","geq_0_lt_200","lt_100","lt_1"
"0","0","0",50,36,2671,2,4,1,1,"1","1","0","1","0","0","0","0","0","0","0","0","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","1",35,25,2671,1,4,1,2,"0","0","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","0",25,21,2671,4,1,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","0",30,48,2671,1,4,2,1,"0","1","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","1",29,4,2671,1,1,1,1,"0","1","0","1","0","0","1","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",46,36,2671,1,4,1,1,"0","1","0","0","0","0","1","0","0","1","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","0",50,36,2671,1,4,2,1,"0","1","0","0","0","0","1","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","0",50,36,5063,4,4,2,1,"0","1","0","0","0","0","1","0","0","1","0","1","lt_0","lt_100","lt_1"
"0","0","0",24,36,2323,2,4,2,1,"0","1","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",32,18,3013,3,1,1,1,"0","1","0","0","0","0","1","0","0","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"0","0","1",50,7,1300,4,4,1,1,"0","1","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",21,60,15653,4,4,2,1,"0","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",50,36,8386,4,2,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",67,36,3244,4,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",24,6,932,3,4,1,1,"1","1","0","0","0","0","1","0","0","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"1","0","0",27,36,3414,4,1,2,1,"0","0","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","1",30,36,2671,4,4,1,1,"0","1","0","0","0","0","1","0","0","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"0","0","0",33,33,2671,4,4,1,1,"0","1","0","0","0","0","1","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",50,29,2671,4,4,1,2,"0","1","0","0","0","0","1","0","0","0","0","0","geq_0_lt_200","lt_100","geq_4"
"0","0","0",50,48,2671,4,4,1,1,"0","1","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","0",50,42,2671,4,2,2,1,"0","1","0","1","0","0","1","0","0","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"0","0","0",32,36,2671,4,1,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","0",51,36,2671,4,4,1,1,"1","1","0","0","0","0","1","0","0","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"0","0","0",64,36,1237,2,4,1,1,"0","1","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",31,6,1138,4,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","0",50,30,2671,4,4,1,1,"0","1","0","0","0","0","1","0","1","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"0","0","0",24,11,2671,4,4,1,2,"0","1","0","0","0","0","1","0","0","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",32,26,11760,2,4,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","0",50,36,2671,4,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",50,28,2671,4,4,1,1,"0","1","0","1","0","0","1","0","0","0","0","1","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","0",50,36,2580,4,4,1,1,"0","1","0","0","0","0","1","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","1",47,22,2671,4,2,2,1,"0","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",26,21,2671,4,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_100_lt_500","lt_1"
"0","0","1",50,18,4439,1,1,1,1,"0","1","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",50,36,2671,4,1,1,1,"1","1","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","0",27,36,1264,4,1,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","0",25,20,2671,2,4,2,1,"0","1","0","1","0","0","1","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",23,36,3656,1,4,1,1,"0","1","1","0","1","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"0","0","1",50,6,2671,4,4,2,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",50,36,10311,3,4,2,1,"1","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",28,15,2690,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",32,24,1444,2,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","lt_1"
"1","0","1",58,6,1444,3,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",30,15,1444,4,1,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_1_lt_4"
"1","0","1",23,15,3149,3,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_500","geq_4"
"1","0","1",43,15,5954,4,1,1,1,"0","1","0","0","0","0","1","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",27,15,1444,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","1","1",23,15,1444,4,1,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",32,15,1444,4,1,4,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",23,31,2720,1,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","1",55,6,1444,4,1,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"0","0","1",23,15,1444,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",23,15,5807,4,1,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","1",23,24,1444,3,1,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","1",24,10,1444,4,1,1,1,"0","1","0","0","0","0","0","1","1","0","0","0","geq_0_lt_200","lt_100","lt_1"
"0","0","1",23,15,2235,4,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",46,12,1444,4,3,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",49,15,844,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",23,15,9734,4,1,2,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",37,15,1919,3,1,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",34,15,1444,3,3,2,1,"0","1","0","0","0","0","1","0","1","0","0","1","lt_0","lt_100","lt_1"
"0","0","0",28,15,2540,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",23,15,1785,2,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",23,39,4933,2,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",23,48,1444,2,2,1,1,"0","1","0","0","0","0","0","0","0","0","0","0","geq_0_lt_200","lt_100","lt_1"
"1","0","1",33,24,1444,4,2,1,1,"0","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","0",23,15,1158,3,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"0","0","1",23,15,1444,4,1,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",30,15,1453,4,2,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",40,25,1444,4,1,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",23,36,1444,4,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",31,15,8858,1,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","lt_1"
"1","0","0",23,18,2424,4,4,2,1,"0","1","0","1","0","0","0","0","1","1","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",47,12,1444,4,4,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_200","lt_100","lt_1"
"0","0","1",22,15,1444,1,1,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",22,15,1444,4,2,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_500","lt_1"
"1","0","0",23,15,3812,1,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_500","lt_1"
"1","0","1",23,17,1444,3,4,1,1,"0","1","0","1","0","0","0","0","1","1","0","1","lt_0","lt_100","lt_1"
"1","0","0",28,15,1444,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"0","0","1",34,15,1872,4,1,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",23,36,1444,2,1,1,1,"0","1","0","0","0","0","1","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",24,15,4504,4,1,1,1,"0","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",23,18,1444,4,1,1,1,"1","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",23,6,1444,4,2,1,2,"1","1","0","0","0","0","0","0","0","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",23,36,2273,4,1,2,2,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",23,6,3802,4,2,1,1,"0","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",23,15,1444,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","lt_1"
"1","0","1",49,24,1444,4,1,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_500","lt_1"
"1","0","1",40,15,1380,2,1,1,1,"0","1","0","0","0","0","0","0","0","0","0","0","lt_0","lt_100","lt_1"
"1","0","1",42,15,1502,4,1,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","0",23,36,3100,4,3,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",29,22,11816,1,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",23,30,1444,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",30,15,1444,4,1,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","lt_1"
"1","0","1",24,18,1444,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",23,15,1950,4,1,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","1",23,15,1444,4,1,1,1,"0","1","0","0","1","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",23,24,1246,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",23,24,3617,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",23,24,1469,4,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_4"
"1","0","1",33,12,1444,4,3,1,2,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"0","0","1",23,15,1444,4,2,1,1,"1","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","lt_1"
"1","0","1",24,21,1444,4,1,2,1,"0","1","0","0","0","0","1","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",25,15,1444,2,4,1,1,"0","1","0","0","0","0","0","0","1","1","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",27,15,8829,2,2,1,1,"0","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",45,15,1444,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",23,18,6821,4,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",23,15,1444,4,1,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",23,12,1444,2,3,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","lt_1"
"0","0","0",25,30,2582,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","0",23,12,1444,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","lt_1"
"0","0","0",23,22,1444,2,1,2,1,"0","1","0","0","1","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",23,15,1371,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",23,15,1595,4,1,1,1,"0","1","0","1","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",35,15,7629,4,3,2,1,"0","1","0","1","1","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","0",23,15,1444,4,1,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",23,6,1444,1,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","0",37,12,1444,4,3,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",26,12,1411,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",23,18,2142,4,2,1,1,"1","0","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",23,15,1444,1,1,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",33,24,1444,4,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",35,24,1444,4,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",27,9,1444,2,1,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",29,36,8335,3,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",23,15,1444,3,1,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",23,12,1444,2,1,1,1,"0","1","0","0","0","0","0","0","1","1","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",33,15,1444,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",23,15,1444,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",35,15,3512,4,1,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",50,15,1499,4,1,1,1,"0","1","1","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",34,15,1444,4,1,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",23,16,276,3,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",49,15,1444,4,1,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","0",23,24,3294,4,1,3,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","lt_1"
"1","0","1",41,15,1444,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",23,15,759,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",50,18,2241,4,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",23,24,1444,4,1,1,1,"0","1","0","0","0","0","0","0","1","1","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",51,15,1444,2,1,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"0","0","1",34,24,2390,4,4,1,1,"1","1","0","0","0","0","0","0","0","0","0","0","lt_0","geq_500","geq_1_lt_4"
"1","0","1",23,12,1383,4,4,1,2,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",30,24,3349,2,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_500","geq_4"
